company_name,via,job_id,unique_key,xp,new_title,estado,cidade,is_remote,hard_skills,complemento,soft_skills,graduaçoes,metodologia_trabalho,tipo_contrato
Netvagas, Indeed,eyJqb2JfdGl0bGUiOiJDaWVudGlzdGEgZGUgZGFkb3MgLSBhcHBsaWNhdGlvbiBzdXBwb3J0IGVuZ2luZWVyIChow61icmlkbykgKDEpIiwiaHRpZG9jaWQiOiI1TlZSaURFNEhubUhrVlVVQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJmYyI6IkVzd0JDb3dCUVU1MVYyaGpiRlZ6Um05TVkyMUtka3hOZWpkQlZGQkxaSEJuZW1aclpraHRaRFJ3Wm1oSlVscFVOWEIyUkhwVllrdDZVRzFYWVU1a1MzVjNkVzh0WVVsdFR6UkVabXhTWjNZM01VMXVWa2RMWTJOWk5USTBVMGMwUkdJMVdGTnVRVkpsVVhVdExVRk9TM1UwT1dGUU0xbHhSVTF6WTNkM05qWnhSV001VGxocmVGRjBkV1l4Tm5od1F6Y1NGM000VTNWYVdVUlRUSEkyYzNGMGMxQXlUbmwyZVVGWkdpSkJVRmhvYlRWaVZsOVpWMnc0VjBzeVMzTnllUzB3YzNZdGVGZFFNMGQyWVhoUiIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzEiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQWNlc3NlIGVtIEluZGVlZCIsImxpbmsiOiJodHRwczovL2JyLmluZGVlZC5jb20vdmlld2pvYj9qaz03ZjNlZmY3ODMwODVkZDUwXHUwMDI2dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,5544cd4d-bfb3-4652-916f-830a405bdc98,Não Informado,Cientista de Dados,Não Informado,Não Informado,False,Python,"Machine Learning,Estatística",Habilidades interpessoais,"Estatística,Machine Learning",,CLT
Crja, Vagas De Emprego - Empregos.com.br,eyJqb2JfdGl0bGUiOiJFbmdlbmhlaXJvIGRlIGRhZG9zIHPDqm5pb3IiLCJodGlkb2NpZCI6ImlDazNoQkRTTi1TZ2ZQMmlBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdC1iciIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBY2Vzc2UgZW0gVmFnYXMgRGUgRW1wcmVnbyAtIEVtcHJlZ29zLmNvbS5iciIsImxpbmsiOiJodHRwczovL3ZhZ2FzLmVtcHJlZ29zLmNvbS5ici92YWdhLzg5Mjg5NTUvZW5nZW5oZWlyby1kZS1kYWRvcy1zZW5pb3ItZW0tc2FvLXBhdWxvLXNwP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,6a98fa90-4324-47d8-88c3-46ac380d1479,Sênior,Engenheiro de Dados,SP,São Paulo,False,,,,,,
FELEX RECURSOS HUMANOS, Zinrecbr | Access,eyJqb2JfdGl0bGUiOiJBdXhpbGlhciBkZSBFeHBlZGnDp8OjbyAtIEl0YXBldmkiLCJodGlkb2NpZCI6IkExR0wxT08wNzM5RDNPTk9BQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdC1iciIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBY2Vzc2UgZW0gWmlucmVjYnIgfCBBY2Nlc3MiLCJsaW5rIjoiaHR0cHM6Ly96aW5yZWNici5pbnRlcnZpZXdlYi5pdC9mZWxleGNvYWNoaW5nL2pvYnMvYXV4aWxpYXItZGUtZXhwZWRpY2FvLWl0YXBldmktMzUzOS9ici8/ZD1nb29nbGUtam9ic1x1MDAyNnV0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,35cd443a-91e1-4ac9-8856-bb50a13129d4,Não Informado,Auxiliar de Expedição - Itapevi,SP,Itapevi,False,,,,,,
Light, Talentos Light - Gupy,eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBkZSBBcnF1aXRldHVyYSBkZSBEYWRvcyBKciIsImh0aWRvY2lkIjoiVk8yQ1FiYU1sTjExelprX0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0LWJyIiwiZmMiOiJFc3dCQ293QlFVNTFWMmhqYlhoSFVXNVhMVjl0T1Vkb05uaEZjV3hHY1RoVFIwOXZUMlpDYlVKdVpWbFZNME5VTkdORGEyMURaVFF6TWtKa05ETmtNSEEwYW1kVk1FaFRlVEpEWkVsQ1gydDViME53ZW0xR2NGcEpkRXRmZW5SUU1UUkdVMEZxTkdWdGIzbDVaRlo2TTBKRVJsSnBUWFIxZVRoQ1Iza3lVakF4VWxSMVIwcGZMVnA1YW5aaWQzZFJOMjRTRjNNNFUzVmFXVVJUVEhJMmMzRjBjMUF5VG5sMmVVRlpHaUpCVUZob2JUVmFSMnBTVkVodGNWaFNkMlpuYVhweFFVOVJPVGh5VkZGbGIxVjMiLCJmY3YiOiIzIiwiZmNfaWQiOiJmY18yIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFjZXNzZSBlbSBUYWxlbnRvcyBMaWdodCAtIEd1cHkiLCJsaW5rIjoiaHR0cHM6Ly90YWxlbnRvc2xpZ2h0Lmd1cHkuaW8vam9icy82NDkwMzIyP2pvYkJvYXJkU291cmNlPWd1cHlfcHVibGljX3BhZ2VcdTAwMjZ1dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,4c516b18-ae8d-4a54-bd2e-192dfe1e7e08,Júnior,Analista de Arquitetura de Dados Jr,RJ,Rio de Janeiro,False,"Python,SQL,Databricks,AWS,Azure,Azure Data Factory,Power BI,Data Factory","Arquitetura de Dados,Modelagem Matemática,ETL,Análise de dados",Iniciativa,Matemática,,
TrabalhaES.com.br, Trabalha ES,eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBkZSBPcGVyYcOnw7VlcyAoZGFkb3MgZSBTaXN0ZW1hcykiLCJodGlkb2NpZCI6InphN3dicFVLTGVURTd2Wl9BQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdC1iciIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBY2Vzc2UgZW0gVHJhYmFsaGEgRVMiLCJsaW5rIjoiaHR0cHM6Ly93d3cudHJhYmFsaGFlcy5jb20uYnIvdmFnYS9hbmFsaXN0YS1kZS1vcGVyYWNvZXMtZGFkb3MtZS1zaXN0ZW1hcy9zZXJyYS1lcy8xMDY1MTkvP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,71d35251-22e6-49b0-87c0-1512bf13e594,Não Informado,Analista de Operações (dados e Sistemas),ES,Serra,False,Power BI,,,"Análise e Desenvolvimento de Sistemas,Informática",,
Confidencial, Jobzi,eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBEZSBFbmdlbmhhcmlhIERlIERhZG9zIiwiaHRpZG9jaWQiOiJaU2ZOVTN1bG03cFJUMzFBQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQWNlc3NlIGVtIEpvYnppIiwibGluayI6Imh0dHBzOi8vam9iemkuY29tL3ZhZ2EvYW5hbGlzdGEtZGUtZW5nZW5oYXJpYS1kZS1kYWRvcy1qYWd5U0xFSj91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,4dcc6bcb-1f90-4516-8d28-680aea7023d3,Não Informado,Analista De Engenharia De Dados,MG,Vespasiano,False,"Python,SQL,Databricks,Azure,Data Factory,Power Automate",,,Banco de Dados,"Ágil,DevOps",
Confidencial, BNE,eyJqb2JfdGl0bGUiOiJDb2xldG9yIGRlIGRhZG9zIiwiaHRpZG9jaWQiOiI5cXFDNjd4MFBORTNkUE1xQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQWNlc3NlIGVtIEJORSIsImxpbmsiOiJodHRwczovL3d3dy5ibmUuY29tLmJyL3ZhZ2EtZGUtZW1wcmVnby1uYS1hcmVhLW1hcmtldGluZy1lbS1jb250YWdlbS1tZy9jb2xldG9yLWRlLWRhZG9zLzM0MTA1NDg/dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,7b339aa9-1f6d-4a60-bc0f-a00e59f10402,Não Informado,Coletor de dados,MG,Contagem ,False,,,,,,
S. Sul Vistorias, Trabalha Brasil,eyJqb2JfdGl0bGUiOiJDb2xldG9yIGRlIERhZG9zIiwiaHRpZG9jaWQiOiJFeWZvN1lNb3ZrcngzVjByQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiLm5GZzJlYntmb250LXdlaWdodDo1MDB9LkJpNkRkY3tmb250LXdlaWdodDo1MDB9QWNlc3NlIGVtIFRyYWJhbGhhIEJyYXNpbCIsImxpbmsiOiJodHRwczovL3d3dy50cmFiYWxoYWJyYXNpbC5jb20uYnIvdmFnYXMtZW1wcmVnb3MtZW0tZ2FydXZhLXNjL2NvbGV0b3ItZGUtZGFkb3MvNDEwODIzOD91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,1cbb7b98-f81a-4e49-9c39-ea0ec5e0c108,Não Informado,Coletor de Dados,SC,Garuva,False,,,,,,PJ
Humana Saúde, Vagas De Emprego - Maringá.Com - Maringa.Com,eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBEZXBhcnRhbWVudG8gUGVzc29hbCAtIEFuw6FsaXNlIGRlIERhZG9zIiwiaHRpZG9jaWQiOiI3bWNPVmJtZ2tNOGRaU1k0QUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQWNlc3NlIGVtIFZhZ2FzIERlIEVtcHJlZ28gLSBNYXJpbmfDoS5Db20gLSBNYXJpbmdhLkNvbSIsImxpbmsiOiJodHRwczovL2VtcHJlZ29zLm1hcmluZ2EuY29tL3ZhZ2EtZW1wcmVnby8zMTc0NDYvYW5hbGlzdGEtZGVwYXJ0YW1lbnRvLXBlc3NvYWwtYW5hbGlzZS1kZS1kYWRvcy9tYXJpbmdhL3ByP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,485ba382-84e1-4d9e-b8c1-be826e82bf40,Não Informado,Analista Departamento Pessoal - Análise de Dados,PR,Maringá ,False,,,,,,
Record, LinkedIn,eyJqb2JfdGl0bGUiOiJDaWVudGlzdGEgZGUgRGFkb3MiLCJodGlkb2NpZCI6IlNHWGZraEYtZ0hrVFF4VUtBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdC1iciIsImZjIjoiRXN3QkNvd0JRVTUxVjJoamF5MHlUbTlSZUdNM2RFTktURlZOZW0xRVQwVldSbkV0TlV4U1RtODJNbVV6ZFhSMmMzVnZVRkUwZWs5TldqWklSM1ZxUkZCUlEzaEJaVk5PV1RGblNDMDVjalU0Wm1nMWN6VlpjR1pXTW5kT2NWVndaWFIzVWxkdVRrTk9UelJPVVcxdVgzTnJiVWxoWTJsbGJWaElUMWhNUlV0WlQxbDBkbWxuT0hkaWMyVlpNSGwxV1RnU0YzWnpVM1ZhWVMxNlNFc3RTR3QyVVZCcWNHVmZkMEV3R2lKQlVGaG9iVFZaVEVKNVEzUmhkbDlIWkZWd1ZtWnBhMFZQV0ROYWVrNU1WMWgzIiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfMSIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBY2Vzc2UgZW0gTGlua2VkSW4iLCJsaW5rIjoiaHR0cHM6Ly9ici5saW5rZWRpbi5jb20vam9icy92aWV3L2NpZW50aXN0YS1kZS1kYWRvcy1hdC1yZWNvcmQtMzgwOTkxNjEzNz91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,082827af-2627-467e-a81d-a3b17202d33d,Não Informado,Cientista de Dados,SP,São Paulo,False,"Python,SQL,Excel,Power BI","Modelagem de dados,Dashboard,Machine Learning,Análise de dados,Visualização de dados,Elaboração de relatórios,Modelagem de dados,Estatística,Big Data",Iniciativa,"Estatística,Machine Learning",,
ADTSYS DATA CLOUD, Netvagas,eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBkZSBiYW5jbyBkZSBkYWRvcyBwbGVubyIsImh0aWRvY2lkIjoiSWplU210dGo0VDVKTUoyLUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0LWJyIiwiZmMiOiJFdUlCQ3FJQlFVNTFWMmhqYkdOT1MwaDFXV0ZxV1hkMGEweE9NMHMxU0RKUGQzSndkRGM1TjFkRmRGUnVVMEk0UzJkdFlrWmZOMlF4ZVhKbVZtZGhUMHBmVTJscFRXZFFUWEpZUWsxWFJFazRTM0puUjBsS04yZGtjbGRsVWpaVU16aGlYMU5tT0ZkM1lUWlFTVk42Y25kdFVHRk1WRWRJZERJNFRVMTBOMnROYlZGcWFYVlRTR041WTIxR09GaFZYMHBzWm5sV1VUWmphSFJWV0ZNemFqVXhUMFJ5YnpGQkVoZDJjMU4xV21FdGVraExMVWhyZGxGUWFuQmxYM2RCTUJvaVFWQllhRzAxWWtoQldsWTRlV0ZTTUdSeVFraDBkblZzUjBaNE4yUnpNVWcyUVEiLCJmY3YiOiIzIiwiZmNfaWQiOiJmY18yIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFjZXNzZSBlbSBOZXR2YWdhcyIsImxpbmsiOiJodHRwczovL3d3dy5uZXR2YWdhcy5jb20uYnIvZW1wcmVzYS9hbnVuY2lvcy9hNjM2MTkxL2FuYWxpc3RhLWRlLWJhbmNvLWRlLWRhZG9zLXBsZW5vLz91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,869bea1b-dadb-493e-9529-0dbf261f657a,Pleno,Analista de banco de dados pleno,Não Informado,Não Informado,False,"SQL,Linux,MySQL,PostgreSQL,Oracle,SQL Server",Elaboração de relatórios,,Banco de Dados,DevOps,
Instituto Unibanco, Glassdoor,eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBkZSBEYWRvcyBlIFBvbMOtdGljYXMgUMO6YmxpY2FzIC0gU1Agb3UgTUciLCJodGlkb2NpZCI6Ik5HbnJUYU1faWcyUElXYzFBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdC1iciIsImZjIjoiRXVJQkNxSUJRVTUxVjJoamEzWlRaVUpRUTJSMU1uaGpPWGRSV2sxVFlWWTJORlpsVm05RFQxcDBjSGxwWVZoek5rOXZYMjgzVmxRd1gzTXlTbE52U0dwdlZFUnhjVUkwUjNCSVdWQkdlRVY2TTBkemFTMTFkVEJ1VkdWdlRHbFVZbmxuZDJoUlJrMXhTbUZHUW1scmVtWldSRm93Vm5wTVdUbEVSekpWTFdrd1VIVnBhbTk1ZVdOa1pFeFVhbEpuUVZCYWIyOVFhbnBTZGtWYU5GTkRaR1JwUXpSSFJUQkJFaGQyYzFOMVdtRXRla2hMTFVocmRsRlFhbkJsWDNkQk1Cb2lRVkJZYUcwMVdUaExaVzlaYTI0eVFuSnRNMlZEVG5OS016WXdZblpsWVVaMWR3IiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfMyIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBY2Vzc2UgZW0gR2xhc3Nkb29yIiwibGluayI6Imh0dHBzOi8vd3d3LmdsYXNzZG9vci5jb20uYnIvam9iLWxpc3RpbmcvYW5hbGlzdGEtZGUtZGFkb3MtZS1wb2wlQzMlQUR0aWNhcy1wJUMzJUJBYmxpY2FzLXNwLW91LW1nLWluc3RpdHV0by11bmliYW5jby1KVl9JQzI0NzkwNjFfS08wLDQ3X0tFNDgsNjYuaHRtP2psPTEwMDkwMjg1MjQ5ODdcdTAwMjZ1dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,6494b820-19ea-4b26-8a3a-62e6d24fc57a,Não Informado,Analista de Dados,SP,São Paulo,False,Tableau,Estatística,Iniciativa,Estatística,,
BUSCARVAGAS - EMPREGOS E CONSULTORIA BRASIL, Catho,eyJqb2JfdGl0bGUiOiJFbmdlbmhlaXJvIERlIERhZG9zIFPDqm5pb3IiLCJodGlkb2NpZCI6ImtUUFdzWmV4T2FUcEpzVmtBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdC1iciIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBY2Vzc2UgZW0gQ2F0aG8iLCJsaW5rIjoiaHR0cHM6Ly93d3cuY2F0aG8uY29tLmJyL3ZhZ2FzL2VuZ2VuaGVpcm8tZGUtZGFkb3Mtc2VuaW9yLzI2MzYxNTE4Lz91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,9e810bf7-7ac3-4ba9-b3d9-8798800bb542,Sênior,Engenheiro de Dados,SP,São Paulo,False,"Python,SQL,PySpark,Databricks,Synapse,Azure,Azure Data Factory,Data Factory","Machine Learning,ETL,Big Data",,"Banco de Dados,Machine Learning",,PJ
Exact Sales, Indeed,eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBkZSBEYWRvcyIsImh0aWRvY2lkIjoiazByQ0szWWlNeWpfbEVvcEFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0LWJyIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFjZXNzZSBlbSBJbmRlZWQiLCJsaW5rIjoiaHR0cHM6Ly9ici5pbmRlZWQuY29tL3ZpZXdqb2I/ams9Yzc4ZmMyNzUyNzAxYzg4N1x1MDAyNnV0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,ebec7412-192f-4e25-81ad-6dd1dd4f5058,Não Informado,Analista de Dados,SC,Florianópolis,False,"Python,R Studio,SQL,Looker,Excel,Linux,Looker Studio,Power BI","Arquitetura de Dados,Dashboard,Análise de dados,Visualização de dados,Estatística","Tomada de Decisão,Raciocínio Lógico","Estatística,Banco de Dados",,CLT
Indeterminado, JOBATUS,eyJqb2JfdGl0bGUiOiJBUlFVSVRFVE8gREUgREFET1MgU8OKTklPUiIsImh0aWRvY2lkIjoic042a1BEYjdRSnZKM1dCVkFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0LWJyIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFjZXNzZSBlbSBKT0JBVFVTIiwibGluayI6Imh0dHBzOi8vd3d3LmpvYmF0dXMuY29tLmJyL3ZhZ2EtZW1wcmVnby9hcnF1aXRldG8tZGUtZGFkb3MtcyVDMyVBQW5pb3ItNDYzNDE3NDU2P3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,7905cf35-a7c2-4061-96ce-554fb9c18732,Sênior,Arquiteto de Dados,Não Informado,Não Informado,False,,"Modelagem de dados,Arquitetura de Dados,Governança de dados,Visualização de dados,Modelagem de dados,Integração de dados",,,,PJ
Por uma Bip mais diversa!, Por Uma Bip Mais Diversa! - Gupy,eyJqb2JfdGl0bGUiOiJFbmdlbmhlaXJhIGRlIERhZG9zIHhUZWNoIC0gVmFnYSBhZmlybWF0aXZhIHBhcmEgbXVsaGVyZXMiLCJodGlkb2NpZCI6InA0emdiaS1sMFBnNGtNY2VBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdC1iciIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBY2Vzc2UgZW0gUG9yIFVtYSBCaXAgTWFpcyBEaXZlcnNhISAtIEd1cHkiLCJsaW5rIjoiaHR0cHM6Ly9kaXZlcnNhYmlwLmd1cHkuaW8vam9icy8zMzQ5NjAwP2pvYkJvYXJkU291cmNlPWd1cHlfcHVibGljX3BhZ2VcdTAwMjZ1dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,1e2d77a1-c3fc-4597-a60c-369d9ea98d75,Sênior,Engenheira de Dados xTech - Vaga afirmativa para mulheres,Remoto,Remoto,True,"Python,SQL,Hive,MongoDB,Excel,AWS,Azure,Redshift,MySQL,PostgreSQL,SQL Server","Fluxo de dados,ETL,Integração de dados",,Banco de Dados,Ágil,
TrabalhaES.com.br, Trabalha ES,eyJqb2JfdGl0bGUiOiJBc3Npc3RlbnRlIGRlIENvbnRyb2xlIFF1YWxpZGFkZSBEYWRvcyIsImh0aWRvY2lkIjoiN3oxMXhlM2NUTlhObE9rUEFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0LWJyIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFjZXNzZSBlbSBUcmFiYWxoYSBFUyIsImxpbmsiOiJodHRwczovL3d3dy50cmFiYWxoYWVzLmNvbS5ici92YWdhL2Fzc2lzdGVudGUtZGUtY29udHJvbGUtcXVhbGlkYWRlLWRhZG9zL3ZpbGEtdmVsaGEtZXMvNTQzNzAvP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,e78ed080-e05e-4550-9a9b-587535098ae0,Não Informado,Assistente de Controle Qualidade Dados,ES,Vila Velha ,False,"Excel,Excel Avançado",,,,,
DP6, Empregos Trabajo.org,eyJqb2JfdGl0bGUiOiJFbmdlbmhlaXJvIChBKSBEZSBEYWRvcyIsImh0aWRvY2lkIjoiS1JSaWxleU9RYmw1cFpWZEFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0LWJyIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6Ii5uRmcyZWJ7Zm9udC13ZWlnaHQ6NTAwfS5CaTZEZGN7Zm9udC13ZWlnaHQ6NTAwfUFjZXNzZSBlbSBFbXByZWdvcyBUcmFiYWpvLm9yZyIsImxpbmsiOiJodHRwczovL2JyLnRyYWJham8ub3JnL2VtcHJlZ28tMjQwNi0yMDI0MDExNy1kMzY3MGZjZDg2NzUxMjZkNDlmYjRhZDQ0MGM4MzI0OT91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,e675e916-5b39-415d-b4c7-d600a21e267f,Não Informado,Engenheiro (A) De Dados,SP,São Paulo,False,,,,,,
